Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_text,label
20261,3,0,2,1,1,"RT @papigabs: where's the girl I could pack this bowl with? I know u out there hoe, quit playing",rt  wheres the girl i could pack this bowl with i know u out there hoe quit playing,1
20264,3,0,0,3,2,RT @pattonoswalt: Who spotted the looming yellow crown on tonight's #TrueDetective? http://t.co/MUa60ppVeL,rt  who spotted the looming yellow crown on tonights truedetective ,0
20265,3,0,1,2,2,RT @paul_lander: Charlie Sheen is engaged to a porn star. I can't be the only one thinking she can do a lot better.,rt  charlie sheen is engaged to a porn star i cant be the only one thinking she can do a lot better,0
20266,3,0,0,3,2,"RT @paul_lander: Yesterday, the caged bird sang the blues. RIP #MayaAngelou.",rt  yesterday the caged bird sang the blues rip mayaangelou,0
20267,3,0,0,3,2,RT @paulabruederle: Some birds aren't meant to be caged,rt  some birds arent meant to be caged,0
20271,3,0,0,3,2,"RT @peeabut: Dear god, make me a bird so I can fly far, far far away",rt  dear god make me a bird so i can fly far far far away,0
20274,3,0,0,3,2,"RT @pekholt: Raven Symone's hair be like, ""I'm not colored, I'm American."" http://t.co/mkx0d4bh2Q",rt  raven symones hair be like im not colored im american ,0
20275,3,0,0,3,2,RT @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash,rt  they might be called  seconds of summer but their songs are  minutes of trash,0
20277,3,0,1,2,2,"RT @pgammo: In the Yankees draft room, they had a huge picture of Greg Campbell with the message, ""this is the makeup we're looking for.""",rt  in the yankees draft room they had a huge picture of greg campbell with the message this is the makeup were looking for,0
20278,3,0,0,3,2,"RT @pgammo: Run Differentials:Mets -14, Yankees -32.",rt  run differentialsmets  yankees ,0
20279,3,0,0,3,2,RT @pgammo: That the Yankees have won four straight Shane Greene starts and 7 of 9 speaks to his stability in a season of starters' emergen&#8230;,rt  that the yankees have won four straight shane greene starts and  of  speaks to his stability in a season of starters emergen,0
20282,3,1,2,0,1,RT @phishlicia: @tropicaldrew_ not about you fag. I miss you like crazy &#128553;&#10084;&#65039;,rt   not about you fag i miss you like crazy ,1
20287,3,1,2,0,1,"RT @polarisclub: ""im laughing so hard lay is the un-loyalist of hos""

plea","rt  im laughing so hard lay is the unloyalist of hos

plea",1
20288,3,0,0,3,2,"RT @politico: Republican Rick Scott has been reelected #FLGov, defeating Democrat Charlie Crist. http://t.co/oeVMKOQH9S http://t.co/hi56c9N&#8230;",rt  republican rick scott has been reelected flgov defeating democrat charlie crist  ,0
20290,6,0,0,6,2,"RT @pop_ruth: I'm a little teapot short and Irish 
@onedirection artist of the year #AMAs
#EMABiggestFans1D http://t.co/9O1zfvlezV","rt  im a little teapot short and irish 
 artist of the year amas
emabiggestfansd ",0
20305,3,0,2,1,1,RT @prime13_time: Words from jac.. You can't save every hoe.. You got to let them hurt.,rt  words from jac you cant save every hoe you got to let them hurt,1
20309,3,0,0,3,2,"RT @prolongshop: #LED #Christmas #decor Lights 10m 33ft 100 LED #Fairy string #Light for Outdoor/Indoor, 

http://t.co/2ew0jjhB6n","rt  led christmas decor lights m ft  led fairy string light for outdoorindoor 

",0
20310,3,0,0,3,2,"RT @proofgelato: Sweet treat at lunch today - raspberry gelato, gin+juice sorbet &amp; brownie gelato! #GelatoCart Thursday - can't wait ...",rt  sweet treat at lunch today  raspberry gelato ginjuice sorbet amp brownie gelato gelatocart thursday  cant wait ,0
20311,6,1,3,2,1,"RT @psjohnson23: The problem with retard liberals is they think Supply &amp; Demand means ""Supply me with everything I Demand."" #VotingMatters",rt  the problem with retard liberals is they think supply amp demand means supply me with everything i demand votingmatters,1
20317,3,1,2,0,1,RT @queenalyzee_: We ain't friends hoe,rt  we aint friends hoe,1
20319,3,0,2,1,1,RT @queenthottie_x3: So proud of mahanain &#9825; she still a hoe tho,rt  so proud of mahanain  she still a hoe tho,1
20320,3,0,2,1,1,RT @quirkisms: Jeter to A-Rod. From class to trash.,rt  jeter to arod from class to trash,1
20322,3,0,1,2,2,RT @radiomaru: nerds are cool because they get really judge-y about other nerds being passionate about things they aren't passionate abo ...,rt  nerds are cool because they get really judgey about other nerds being passionate about things they arent passionate abo ,0
20323,3,0,0,3,2,RT @radiotour_en: Duchess of Cambridge to present the first yellow jersey http://t.co/8VVNU9DrFM #TDF,rt  duchess of cambridge to present the first yellow jersey  tdf,0
20326,6,1,4,1,1,"RT @raider_level: She was like ""I don't go to raider games. They are ghetto and people get jumped"" lmao I was like ""well the shit sound lik&#8230;",rt  she was like i dont go to raider games they are ghetto and people get jumped lmao i was like well the shit sound lik,1
20330,3,0,0,3,2,"RT @rappersaid: When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" http:/&#8230;",rt  when joey bada said traded in my nikes for a new mic i guess its safe to say he sold his soles for a new life ,0
20336,3,0,0,3,2,RT @rcooley123: Bill Maher mocks gullible America for missing the real enemy http://t.co/ApnsVg35Uf,rt  bill maher mocks gullible america for missing the real enemy ,0
20339,3,0,3,0,1,RT @realjonathanp: Bible RT @macktology101: You a hoe if you already got New Years Eve plans,rt  bible rt  you a hoe if you already got new years eve plans,1
20345,3,0,3,0,1,RT @redemptionzayn: I inhale white exhale nigger,rt  i inhale white exhale nigger,1
20346,3,0,0,3,2,RT @reidk_97: Flappy bird is dusty,rt  flappy bird is dusty,0
20350,3,0,1,2,2,RT @renegadecut: Video: Renegade Cut: Snowpiercer &#8212; An analysis of Bong Joon-ho&#8217;s sci-fi action film. Topics include... http://t.co/YNT9zS0&#8230;,rt  video renegade cut snowpiercer  an analysis of bong joonhos scifi action film topics include ,0
20351,6,0,0,6,2,"RT @renz360: Got 5 20% off slots for sole sauce for the early birds today 

Use &#8220;SAVE20&#8221; at checkout 
 
http://t.co/x5bq5vzpPK","rt  got   off slots for sole sauce for the early birds today 

use save at checkout 
 
",0
20352,6,0,0,6,2,RT @renz360: Got receipt ink on your soles? no problem. http://t.co/xYA7aLDUhU,rt  got receipt ink on your soles no problem ,0
20353,3,0,3,0,1,"RT @reshell_: ""@1inkkofrosess: My ears look good &#128525;&#128525;&#128525;&#128525;&#128540;&#128541;&#128513; http://t.co/fP3R6mkBaC""bsa hoe in yo background",rt   my ears look good   hoe in yo background,1
20355,3,0,1,2,2,RT @rhythmixx_: &#8220;@aliyahgrubb: Kanye West is a costume not a mock of a race.&#8221; girl I hate to do this but Kanye is a human not a costume but&#8230;,rt   kanye west is a costume not a mock of a race girl i hate to do this but kanye is a human not a costume but,0
20358,3,0,0,3,2,RT @richiesuavee: &#8220;@ViriDoesItt: Kevin Hart make funny faces.. His curriculum kinda trash..&#8221; Curriculum? &#128514;&#128514;&#128514; http://t.co/zJJyRGcZ9Y,rt   kevin hart make funny faces his curriculum kinda trash curriculum  ,0
20359,3,0,1,2,2,"RT @rickygervais: Have a great day, you lovely fellow apes :) http://t.co/jZL7filv0q",rt  have a great day you lovely fellow apes  ,0
20360,3,0,0,3,2,RT @rickygervais: Humans are genetically closer to chimps than chimps are to gorillas. But we are all apes. Have a great day you clever twe&#8230;,rt  humans are genetically closer to chimps than chimps are to gorillas but we are all apes have a great day you clever twe,0
20361,3,0,3,0,1,"RT @rickygervais: Jesus loves you, but everyone else thinks you're a right cunt.",rt  jesus loves you but everyone else thinks youre a right cunt,1
20363,3,0,0,3,2,RT @rightwingertoo: Uh oh: California solar plant fries thousands of birds in mid-flight - Hot Air http://t.co/8ZQnLR5fH5,rt  uh oh california solar plant fries thousands of birds in midflight  hot air ,0
20366,3,0,0,3,2,RT @ripienaar: Fox News presenters mock female pilot who took part in campaign against Isis #wtf http://t.co/MLKY9ZSen2,rt  fox news presenters mock female pilot who took part in campaign against isis wtf ,0
20374,3,0,0,3,2,"RT @robertbevan77: It's like The Walking Dead, but with less Carl and more talking birds. ZOMBIE ATTACK!!! http://t.co/UOCsPyksSC http://t.&#8230;",rt  its like the walking dead but with less carl and more talking birds zombie attack  ,0
20379,3,0,0,3,2,"RT @ronele: Getting ready for Nevada Hump Day @nevadamuseum. Real live camels, ostriches and zebras - oh my! @VirginiaCity #NevadaHumpDay #&#8230;",rt  getting ready for nevada hump day  real live camels ostriches and zebras  oh my  nevadahumpday ,0
20384,3,0,0,3,2,"RT @runofplay: I'm confused. Martins Indi just drew a yellow card, but I didn't see him steal a tank from the Brazilian army and open fire &#8230;",rt  im confused martins indi just drew a yellow card but i didnt see him steal a tank from the brazilian army and open fire ,0
20385,3,0,0,3,2,"RT @russnelligan: .@KarynPolito declares victory by introducing ""our next governor, Charlie Baker"" @CharlieForGov #wcvb http://t.co/HYkWrVD&#8230;",rt   declares victory by introducing our next governor charlie baker  wcvb ,0
20386,3,0,0,3,2,RT @russnelligan: Final debate clean-up: journalists sure know how to trash a lobby... #wcvbpoli #wcvb http://t.co/LMerSj8sTi,rt  final debate cleanup journalists sure know how to trash a lobby wcvbpoli wcvb ,0
20388,3,0,0,3,2,RT @ryancommakerry: I think it's time to bring out the drunken monkey,rt  i think its time to bring out the drunken monkey,0
20390,6,0,1,5,2,RT @ryancruz_: Travis always on my TL being ghetto &#128514;&#128514;,rt  travis always on my tl being ghetto ,0
20392,3,0,0,3,2,RT @ryandolan123: when people say coloured http://t.co/2lKUkctPf0,rt  when people say coloured ,0
20399,3,0,3,0,1,RT @sadiiex_: @Vnxthny I am taking you serious.... Kik me back nigger,rt   i am taking you serious kik me back nigger,1
20400,3,0,3,0,1,"RT @sadiiex_: @x_NWTS answer you phone hoe, I heard boutcha",rt   answer you phone hoe i heard boutcha,1
20401,3,3,0,0,0,RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.,rt  youre not the father  what every mexicannigger loves to hear,1
20402,3,0,3,0,1,RT @salomanizor: Kick her in the cunt,rt  kick her in the cunt,1
20403,3,2,1,0,0,RT @salomanizor: Too many faggots on here that think they can address me by my first name,rt  too many faggots on here that think they can address me by my first name,1
20404,3,0,3,0,1,RT @samAfuckingA: I wish I was a bird so I could constantly shit on the people I hate! :),rt  i wish i was a bird so i could constantly shit on the people i hate ,1
20405,3,0,0,3,2,RT @samknight1: @EliLake @saletan @JeffreyGoldberg Yeah I know it's Jeff's book. The one where he admits to beating prisoners and lying abo&#8230;,rt     yeah i know its jeffs book the one where he admits to beating prisoners and lying abo,0
20408,3,0,3,0,1,"RT @santos_brina: I could never mess around with someone else's man, like that's just clarifying your self as a side hoe.",rt  i could never mess around with someone elses man like thats just clarifying your self as a side hoe,1
20409,3,2,1,0,0,RT @saramariewelch: Been my main nigguh since digital camera selfies @thorpe_emily http://t.co/XiQiRbQ7mP,rt  been my main nigguh since digital camera selfies  ,1
20415,4,0,1,3,2,"RT @sassytbh: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a b&#8230;","rt  a girl tweeted you might be ghetto if u bring food from outside into the movies

no u might be stupid if u pay  for a b",0
20422,3,3,0,0,0,"RT @sblmnl_crmnl: @woods_lamar shut your nigger ass, lamar",rt   shut your nigger ass lamar,1
20424,3,1,2,0,1,RT @schooIgirI: I say nigger with love,rt  i say nigger with love,1
20428,3,0,0,3,2,RT @scottiken: It's settled. The Ding Dong is far superior than the Twinkie.,rt  its settled the ding dong is far superior than the twinkie,0
20429,3,0,0,3,2,"RT @scottvtracy: @AbuYazidMuawiya @amustafaanbari1 Congratulations for reinforcing the stereotype for insecure, uneducated, uncivilized, ba&#8230;",rt    congratulations for reinforcing the stereotype for insecure uneducated uncivilized ba,0
20430,3,1,2,0,1,RT @scotty160: I blatantly believe that men look creepy as shit with a ghetto ass mustache,rt  i blatantly believe that men look creepy as shit with a ghetto ass mustache,1
20433,3,0,1,2,2,"RT @seanmdav: Since I know you're wondering, @blakehounshell: No, Cracker Barrel is not a place to buy barrels full of crackers.",rt  since i know youre wondering  no cracker barrel is not a place to buy barrels full of crackers,0
20438,3,0,0,3,2,RT @sepinwall: Day 2 of FXX&#8217;s Simpsons marathon &#8212; &#8220;Bart&#8217;s Dog Gets an F&#8221; to &#8220;Last Exit to Springfield&#8221; &#8212;&#160;will be the best consecutive 24 ho&#8230;,rt  day  of fxxs simpsons marathon  barts dog gets an f to last exit to springfield will be the best consecutive  ho,0
20440,3,0,2,1,1,RT @shaelynspacyyy: &#8220;@UglyAssDerrick: @shaelynspacyyy they trash though?&#8221; http://t.co/dJ5kvo7RSr,rt    they trash though ,1
20458,3,0,0,3,2,"RT @sickipedia: I drove my daughter's guinea pig to the vet's this morning. 

I'm quite handy with my new Callaway golf clubs.

#sickipedia","rt  i drove my daughters guinea pig to the vets this morning 

im quite handy with my new callaway golf clubs

sickipedia",0
20463,3,0,0,3,2,RT @simplyforkicks: Quan helps everyone out with random questions and computer stuff but no one can oop him GRs?! Something ain't right abo&#8230;,rt  quan helps everyone out with random questions and computer stuff but no one can oop him grs something aint right abo,0
20465,3,0,2,1,1,"RT @skankymunter: Pissed in shower, now checking for yellow legs.",rt  pissed in shower now checking for yellow legs,1
20466,3,0,0,3,2,"RT @skullmandible: Now Call Down Your Dark and Your Cold and Be Damned, Charlie Brown",rt  now call down your dark and your cold and be damned charlie brown,0
20467,6,0,0,6,2,"RT @sky106radio: For lots of great oldies, check out ""Memories and More"", with Yankee Rose, today from 1:00 PM to 4:00 PM Eastern! http://t&#8230;",rt  for lots of great oldies check out memories and more with yankee rose today from  pm to  pm eastern ,0
